"Numero de département","Numéro agrément/Approval number","SIRET","Raison SOCIALE - Enseigne commerciale/Name","Adresse/Adress","Code postal/Postal code","Commune/Town","Catégorie/Category","Activités associées/Associated activities","Espèce/Specy"
"10","10.064.002","78839787500014","GUILLEMINOT PERE ET FILS"," 3 PL DE LA REPUBLIQUE","10500","BRIENNE-LE-CHATEAU","PP","",""
"10","10.073.001","52764285400022","VIANDES LEBON","LES GREVES ","10500","CHALETTE-SUR-VOIRE","PP","I(CP);II(CP);V(MP)",""
"10","10.089.001","98760024400022","SO GOOD GC - SO GOOD"," 36 B AVENUE JULES ROZE","10510","CHATRES","PP","VIII(PP)",""
"10","10.095.001","58288022500047","HUGUIER FRERES","LA RACCROCHE ","10700","LE CHENE","PP","I(CP);II(CP);RC(CUISCEN);V(MM)",""
"10","10.181.001","68288091900019","SALAISONS LA CHAMPENOISE"," 11 RUE DE LA FONTAINE SAINT-LOUIS","10260","JULLY-SUR-SARCE","PP","",""
"10","10.297.001","34883247800013","AT FRANCE","Z I DES ECREVOLLES AVENUE DES TIRVERTS","10150","PONT-SAINTE-MARIE","PP","",""
"10","10.362.003","41433740200047","SAVIEL FRANCE","PARC D ACTIVITES RUE SAVIPOL A","10300","SAINTE-SAVINE","PP","0(CS);I(CP);V(MP)",""
"10","10.362.004","41940641800014","CHARCUTERIE THIERRY"," 73 AV GEN GALLIENI","10300","SAINTE-SAVINE","PP","",""
"10","10.381.003","40421245800057","CUISINES AND CO - LA MANUFACTURE DES CHEFS"," 34 RUE JEAN COLAS","10440","TORVILLIERS","PP","VIII(PP);V(MP)",""
"11","11.009.001","40233731500038","BOUCHERIE CHARCUTERIE BAREIL","FONTORBE RN 113 - FONTORBE","11170","ALZONNE","PP","I(CP);II(CP);V(MM);V(MP)",""
"11","11.063.001","84870638800016","SARLU BERGE ET FILS - BERGE ET FILS"," 25 AV DU ROUSSILLON","11260","CAMPAGNE-SUR-AUDE","PP","",""
"11","11.069.006","78008462000027","COOP ARTISANAL METIERS VIANDE DE L'AUDE","Z A L'ARNOUZETTE RUE MICHAEL FARADAY","11000","CARCASSONNE","PP","0(RW);I(CP)",""
"11","11.076.002","50947884800021","MAISON ESCUDIER"," 1400 AV DES PYRENEES","11400","CASTELNAUDARY","PP","",""
"11","11.076.003","91997809800011","ATELIER DE BERNARD","ZI D'EN TOURRE 53 AV FREDERIC PASSY","11400","CASTELNAUDARY","PP","I(CP);V(MM);V(MP)",""
"11","11.076.004","30503629500031","S.A.R.L. ETABLISSEMENTS JOSEPH AYMERIC - AYMERIC","ZI D'EN TOURRE, 9 ZONE INDUSTRIELLE","11400","CASTELNAUDARY","PP","",""
"11","11.076.005","93391581100022","CHARCUTERIE MAISON MARTY"," 25 ALLEE DES JARDINIERS","11400","CASTELNAUDARY","PP","",""
"11","11.076.006","64195008400054","CONSERVERIE DU LANGUEDOC - LA BELLE CHAURIENNE"," 75 RUE PAUL SABATIER","11400","CASTELNAUDARY","PP","",""
"11","11.076.007","31248021300023","SO DI CAS","Z.I. D'EN TOURRE RUE HENRI BECQUEREL","11400","CASTELNAUDARY","PP","",""
"11","11.076.009","34984417500019","SOCIETE RIVIERE","ZI ENTOURRE 57 AV FREDERIC PASSY","11400","CASTELNAUDARY","PP","",""
"11","11.076.029","79405975800019","L'AUDOISE DES VIANDES","LOCAL 6 17 AV MARECHAL JUIN","11400","CASTELNAUDARY","PP","I(CP);II(CP);V(MP)",""
"11","11.076.050","80378260600021","OCCITANE PLATS CUISINES - OCCITANE PLATS CUISINES - GUS - LES BRASERADES"," 999 AV DU DR GUILHEM","11400","CASTELNAUDARY","PP","V(MP)",""
"11","11.103.007","41817815800022","ATELIER DE DECOUPE"," LIEU DIT PASTABRAC","11190","COUIZA","PP","I(CP);V(MM);V(MP)",""
"11","11.122.001","52506550400017","MAISON ESQUINES - FRANCOIS ESQUINES"," 126 AV DES CORBIERES","11700","DOUZENS","PP","",""
"11","11.122.002","32778441900019","ENTREPRISE CABANES"," LD LA MONDIERE","11700","DOUZENS","PP","",""
"11","11.127.004","43134649300015","EARL LE COCHON DU MADRES"," LE VILLAGE","11140","ESCOULOUBRE","PP","I(CP);V(MM);V(MP)",""
"11","11.129.002","49383954200013","SARL CHEZ CHARLY"," 11 RUE VICTOR HUGO","11260","ESPERAZA","PP","",""
"11","11.191.002","81286047600017","NOE"," 1 T RTE DEPARTEMENTALE 613","11330","LAROQUE-DE-FA","PP","",""
"11","11.203.003","31768620200027","SAS MAISON BERTRAND","ZI DE VITRAC RUE ALFRED NOBEL","11200","LEZIGNAN-CORBIERES","PP","I(CP);V(MP)",""
"11","11.231.001","82043282100016","CUMA LES VOLAILLES REUNIES","CHEZ MONSIEUR TARDIEU MARC BERENGOU","11410","MEZERVILLE","PP","II(CP);II(SH);V(MP)",""
"11","11.262.047","82932385600056","COMPAGNIE MONTAGNE NOIRE","ZI DE PLAISANCE 6 RUE DE PLAISANCE","11100","NARBONNE","PP","",""
"11","11.290.001","32087815000012","GAEC DE CAUDEMIQUE"," CAUDEMIQUE","11420","PLAIGNE","PP","II(CP);II(SH);V(MP)",""
"11","11.304.001","35384784100015","HOTEL CARTIER RESTAURANT LES 3 QUILLES"," 31 BD CHARLES DE GAULLE","11500","QUILLAN","PP","VIII(PP)",""
"11","11.304.005","43437973100012","SOCIETE D'EXPLOITATION BIGOU ET FILS"," 15 RUE PASTEUR","11500","QUILLAN","PP","",""
"11","11.320.003","38416396000030","LES SALAISONS BELCAIROISES","LA REMASSADOU ROUTE DE BELESTA","11340","ROQUEFEUIL","PP","I(CP)",""
"11","11.371.001","38346314800023","CUMA DE LA VALLEE DE L'HERS"," ZA CARDONA","11410","SALLES SUR L'HERS","PP","I(CP);II(CP);II(SH);IV(CP);V(MP);XI(PP)",""
"11","11.428.001","39273972800013","SARL GUINEBAULT"," L'ESPERANCE","11310","VILLEMAGNE","PP","I(CP);V(MP)",""
"12","12.004.001","85021299400014","FABRIQUE AVEYRONNAISE - LOU BATISTOU"," 20 IMP DES MOINES D'AUBRAC","12300","ALMONT-LES-JUNIES","PP","",""
"12","12.004.007","34183531200057","GOZOKI OCCITANIE - COEUR D'AVEYRON","QUARTIER DE IMPASSE DES MOINES D'AUBRAC","12300","ALMONT-LES-JUNIES","PP","IX(PP);VIII(PP)",""
"12","12.021.002","38273351700017","SA LES GORGES DE L'AVEYRON"," ZA LA BARAQUE DE LORTAL","12200","LE BAS SEGALA","PP","",""
"12","12.025.001","90074638900015","LA FERME DE SAINT LOUIS"," LD LA PRADE","12370","BELMONT-SUR-RANCE","PP","I(CP);V(MP)",""
"12","12.030.001","32195384600011","ETABLISSEMENT MIQUEL"," LOTISSEMENT DE LA GARENNE","12300","BOUILLAC","PP","I(CP)",""
"12","12.044.014","53365285500032","ATELIER DE DECOUPE DE CAMARES"," 12 ZA DE BEL AIR","12360","CAMARES","PP","I(CP);V(MM);V(MP)",""
"12","12.052.001","39427211600010","CAPDENACOISE D'ABATTAGE ET DE PRESTATIONS DE SERVICES","ZONE AGRO ALIMENTAIRE RUE CLAUDE BERNARD","12700","CAPDENAC-GARE","PP","I(CP);I(SH)",""
"12","12.052.003","42608008100018","RAYNAL ET ROQUELAURE"," AV RAYNAL ET ROQUELAURE","12700","CAPDENAC-GARE","PP","VIII(PP)",""
"12","12.052.009","42708042900025","ETABLISSEMENTS L. SERRAULT","ZI LES TAILLADES","12700","CAPDENAC-GARE","PP","I(CP);V(MP)",""
"12","12.053.001","42698009000010","MAISON GUINOU"," 884 RTE DE LA VALLEE","12260","LA CAPELLE-BALAGUIER","PP","",""
"12","12.056.001","34487807900013","SA PROGRE"," ZI DE RAMASSO","12160","BARAQUEVILLE","PP","",""
"12","12.056.003","83760152500020","CADARS-NAYRAL BARAQUEVILLE - AVEYRON FRAIS"," ZONE DU PUECH II","12160","BARAQUEVILLE","PP","I(CP);V(MP)",""
"12","12.056.034","38419481700027","SARL SERIN FRERES - SALAISONS ROLAND SERIN"," LALO","12160","BARAQUEVILLE","PP","I(CP);V(MP)",""
"12","12.057.001","83857906800019","L'ATELIER DES MONTS LAGAST"," ZA DE PLAISANCE","12120","CASSAGNES-BEGONHES","PP","0(CS);I(CP);V(MP)",""
"12","12.063.025","48451208200013","TRANCHAGE DE LA JASSE","PARC DEPARTEMENTAL D'ACTIV MILLAU LARZAC","12230","LA CAVALERIE","PP","",""
"12","12.063.026","41438355400022","CONSERVERIE PAPILLON MARMUS - MAISON PAPILLON DEPUIS 1955"," ZAE MILLAU SUD","12230","LA CAVALERIE","PP","",""
"12","12.063.036","79381822000014","JASSE LARZOU PRODUCTION"," PARC  ACTIVITES MILLAU-LARZAC","12230","LA CAVALERIE","PP","0(CS);V(MP)",""
"12","12.080.001","34931584600015","ACEVIA"," ROUTE DE MARTRIN","12550","COUPIAC","PP","",""
"12","12.089.005","38251121000033","MARIE DE LIVINHAC","PLATEAU SUPERIEUR ZONE INDUSTRIELLE DU CENTRE","12300","DECAZEVILLE","PP","IX(PP)",""
"12","12.096.001","31352561000017","ETABLISSEMENTS SEMENZIN ET FILS - LE MANOIR ALEXANDRE","VILLAGE ARTISANAL LA BOUYSSE","12500","ESPALION","PP","II(CP);VIII(PP)",""
"12","12.096.057","41053725200026","SARL NORD AVEYRON PORCS"," ZA LA BOUYSSE","12500","ESPALION","PP","0(CS);I(CP)",""
"12","12.105.003","81467590600014","SALAISONS LE FOUILLADOL"," 6 ROUTE DE LAUDINIE","12270","LA FOUILLADE","PP","",""
"12","12.118.002","98233522600014","SARL BARBANCE DAVID"," 5 RUE DE L ARTISANAT","12600","LACROIX-BARREZ","PP","",""
"12","12.118.003","40145168700016","RAYROLLES SERGE"," DILHAC","12600","LACROIX-BARREZ","PP","I(CP)",""
"12","12.119.003","32863014000049","MAISON CONQUET","Z.A. DE LA POUJADE RTE ZA DE LA POUJADE","12210","LAGUIOLE","PP","I(CP);V(MP)",""
"12","12.120.003","79414789200044","COTE2BOEUF"," 49 IMP DES COMBES","12310","LAISSAC-SEVERAC L'EGLISE","PP","0(CS)",""
"12","12.121.002","39019072600013","SARL LINARD PERE ET FILS","LAVAYSSIERE LAVAYSSIERE","12350","LANUEJOULS","PP","",""
"12","12.133.001","42728013600040","BOUCHERIE CHARCUTERIE BOUSQUET","LA PRIMAUBE 143 AVENUE DE RODEZ","12450","LUC-LA-PRIMAUBE","PP","I(CP);V(MM);V(MP)",""
"12","12.133.002","32604599400034","SARL AFG FOIE GRAS - AFG"," 80 AVENUE DE RODEZ","12450","LUC-LA-PRIMAUBE","PP","",""
"12","12.133.005","32604599400042","SARL AFG FOIE GRAS","LA PRIMAUBE 5 RUE DU COMMERCE","12450","LUC-LA-PRIMAUBE","PP","",""
"12","12.145.001","84810902100024","JASSE LARZOU TRAITEUR","ZA FIALETS 493 RUE DES PRADALS","12100","MILLAU","PP","VIII(PP)",""
"12","12.148.019","38378780100018","SARL CALVET BOUSCAL"," 14 PL DE L'EGLISE","12220","MONTBAZENS","PP","I(CP)",""
"12","12.150.001","34845968600013","CARLES JACQUES"," ","12200","MONTEILS","PP","II(SH)",""
"12","12.158.001","30905503600011","SOCIETE FONTALBAT-MAZARS"," CARDAILLAC","12260","MONTSALES","PP","I(CP);II(CP)",""
"12","12.163.001","33867296700019","SAS SALAISONS DU LANDOULET"," RTE DE LACAUNE","12370","MURASSON","PP","I(CP)",""
"12","12.164.005","50011434300014","BOUCHERIE AD LOUBRIAT"," 59 AVENUE DE BROMMAT","12600","MUR-DE-BARREZ","PP","I(CP);V(MP)",""
"12","12.169.002","77672738000029","LA NAUCELLOISE","RELAIS DE MERLIN RTE N 88","12800","NAUCELLE","PP","",""
"12","12.176.001","19120937800055","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE RODEZ-LA-ROQUE - LE HALL TECHNOLOGIQUE","LA ROQUE ROUTE D'ESPALION","12850","ONET-LE-CHATEAU","PP","I(CP);II(CP);V(MP)",""
"12","12.176.005","50416891500016","LES HALLES DE L'AVEYRON"," BOULEVARD DES BALQUIERES","12850","ONET-LE-CHATEAU","PP","0(RW);I(CP);II(CP);III(CP);V(MP)",""
"12","12.176.007","38419481700019","SARL SERIN FRERES"," 30 ROUTE D'ESPALION","12850","ONET-LE-CHATEAU","PP","I(CP);II(CP);V(MP)",""
"12","12.176.015","41015297900010","SAS SOVIA","ESPACE SAINT MARC II PARC COMMERCIAL SAINT MARC","12850","ONET-LE-CHATEAU","PP","I(CP);V(MP)",""
"12","12.183.001","34931584600049","ACEVIA","MIALET MIALET","12550","PLAISANCE","PP","",""
"12","12.195.007","32379068300037","CHARCUTERIE CAMILLE CROS","SAINT PIERRE DE REBOURGUIL 1 ZONE D'ACTIVITE SAINT-PIERRE DE REBOURGUIL","12400","REBOURGUIL","PP","I(CP)",""
"12","12.198.002","38846696300013","SARL DU PUECH DE LA SEMETERY - LE SEGALOU","RTE DE RODEZ LE PUECH DE LA SEMETERY","12240","RIEUPEYROUX","PP","",""
"12","12.202.001","42738022500024","SOULIE RESTAURATION","ZA BEL AIR RUE DES ARTISANS","12000","RODEZ","PP","IX(PP);VIII(PP)",""
"12","12.205.007","89374460700019","EURL AZAM DECOUPE","ZA LA GLEBE 2 305 RUE DE L'ABEILLE","12200","LA ROUQUETTE","PP","I(CP);II(CP);V(MP)",""
"12","12.215.001","83760154100027","ELIAN BRUEL - AUTREMENT DECOUPE","ZA DU VALLON 516 RUE DU PROGRES","12330","SAINT-CHRISTOPHE-VALLON","PP","I(CP);V(MP)",""
"12","12.215.002","85021299400022","FABRIQUE AVEYRONNAISE","ZA DU VALLON 578 RUE DU PROGRES","12330","SAINT-CHRISTOPHE-VALLON","PP","VIII(PP)",""
"12","12.215.007","53888768800025","SARL BIBAL ET FILS"," ZONE D'ACTIVITE DU VALLON","12330","SAINT-CHRISTOPHE-VALLON","PP","0(CS);0(RW);I(CP);V(MP)",""
"12","12.217.001","38213579600011","GAEC DE LA BORIE DE CABROL"," 537 IMPASSE DE LA BORIE DE CABROL","12260","SAINTE-CROIX","PP","I(CP);II(CP);II(SH);V(MM);V(MP)",""
"12","12.219.021","81414732800011","LA DECOUPE D'OLT"," LA VABRE","12130","SAINTE EULALIE D'OLT","PP","I(CP);V(MP)",""
"12","12.225.002","84522922800026","GALZIN RESTAURATION"," ZONE ARTISANALE DE VERGONHAC","12100","SAINT-GEORGES-DE-LUZENCON","PP","VIII(PP)",""
"12","12.231.003","38445366800012","SARL ROGER VIDAL"," 2 RUE DU MOULIN","12230","SAINT-JEAN-DU-BRUEL","PP","",""
"12","12.241.003","88874827400022","CADARS RODEZ","ZI D'ARSAC 45 ALL DE LA GRANGE","12850","SAINTE-RADEGONDE","PP","I(CP)",""
"12","12.241.021","79749943100022","SADEMA - LES CHARCUTERIES D'ARSAC","PARC D'ACTIVITE D'ARSAC 143 ALL DE LA CITOYENNE SORGUE","12850","SAINTE-RADEGONDE","PP","V(MP)",""
"12","12.253.001","33247980700023","ETS ROLLAND-MOLINIER"," 21 ROUTE DE LA CAILLE","12410","SALLES-CURAN","PP","I(CP);V(MP)",""
"12","12.253.028","33247980700015","ETS ROLLAND-MOLINIER - BOUCHERIE MODERNE"," 11 RUE DE LA CONFRERIE","12410","SALLES-CURAN","PP","",""
"12","12.264.004","90398863200019","MAISON GINISTY"," 14 AV TABARDEL","12740","SEBAZAC-CONCOURES","PP","0(CS);I(CP);V(MP)",""
"12","12.300.005","42628021000011","SALAISONS ET CONSERVES DU ROUERGUE"," AV DU 8 MAI 1945","12200","VILLEFRANCHE-DE-ROUERGUE","PP","",""
"12","12.300.008","40526365800016","SAVEURS AUTHENTIQUES"," 440 AVENUE DU HUIT MAI","12200","VILLEFRANCHE-DE-ROUERGUE","PP","I(CP);II(CP);IV(CP);V(MP)",""
"12","12.300.009","31578296100017","LES FERMIERS DU BAS ROUERGUE","LES GRANGES RTE DE MONTEILS","12200","VILLEFRANCHE-DE-ROUERGUE","PP","0(CS);I(CP);V(MP)",""
"12","12.300.016","19120621800056","LYCEE GENERAL ET TECHNOLOGIQUE AGRICOLE - ATELIER TRANSFORMATION PRODUITS CARNES"," 14 CHE DES BASTONIES","12200","VILLEFRANCHE-DE-ROUERGUE","PP","I(CP);II(CP);V(MP)",""
"12","12.301.002","42718027800017","ETABLISSEMENT CANCE"," BOIS DE FUMAT","12260","VILLENEUVE","PP","",""
"13","13.001.003","93827516100017","AUX DELICES DE PROVENCE","CELONY 2090 ROUTE D'AVIGNON","13100","AIX-EN-PROVENCE","PP","VIII(PP)",""
"13","13.001.015","38440487700027","PROVIA","CTRE FROID CHAMP DE FOIRE 2090 RTE DES MILLES","13090","AIX-EN-PROVENCE","PP","0(CS)",""
"13","13.002.002","31802798400026","SOCIETE DE FABRICATION DE CHARCUTERIE","PARC DE FONTEVIELLE RTE DES 4 SAISONS","13190","ALLAUCH","PP","0(CS);V(MP)",""
"13","13.010.002","53747247400031","SARL TOUPINE ET CABESSELLE - TOUPINE ET CABESSELLE","D 570N 978 RTE D ARLES","13570","BARBENTANE","PP","VIII(PP)",""
"13","13.016.011","94022976800012","VINCENT FANTINO"," 45 CHEMIN DE MAGNE","13720","LA BOUILLADISSE","PP","",""
"13","13.026.006","80447968100012","GMS-H2 - MON BOUCHER"," 62 RTE DE FARREN","13220","CHATEAUNEUF-LES-MARTIGUES","PP","",""
"13","13.041.001","44975654300012","SARL VARD"," CHE DES SOPHORAS","13120","GARDANNE","PP","",""
"13","13.044.002","89949825700026","CENTRALE MARCEL - CENTRALE GRANS"," 1356 RTE DE LANCON","13450","GRANS","PP","0(RW);I(CP);RC(CUISCEN);V(MP)",""
"13","13.053.001","32527353000015","CHARCUTERIE DU LUBERON"," 30 AV DES FRERES ROQUEPLAN","13370","MALLEMORT","PP","0(CS)",""
"13","13.058.008","45032607900016","L AGNEAU DE MAUSSANE"," 55 AVENUE DE LA VALLEE DES BAUX","13520","MAUSSANE-LES-ALPILLES","PP","I(CP);II(CP);V(MP)",""
"13","13.074.001","34119736600030","ABC INDUSTRIE"," 165 ROUTE DU PLAN","13860","PEYROLLES-EN-PROVENCE","PP","",""
"13","13.092.001","41510935400019","MARIUS BERNARD"," 192 RTE DU LOIR","13250","SAINT-CHAMAS","PP","VIII(PP)",""
"13","13.097.003","89284064600012","LES ATELIERS","ZONE ECOPOLE - MAS DE LAURENT 1 RUE GAY LUSSAC","13310","SAINT-MARTIN-DE-CRAU","PP","0(CS);I(CP);V(MM);V(MP)",""
"13","13.108.001","73618009200024","ALAZARD ET ROUX"," CHE DE GRASILLE","13150","TARASCON","PP","I(CP);V(MM);V(MP)",""
"13","13.108.004","84210100800022","MILLET DECOUPE VIANDES"," CHE DE GRASILLE","13150","TARASCON","PP","I(CP);V(MP)",""
"13","13.117.003","07180603800023","SOC LOQUESIENNE DE CHARCUTERIE","ZI DES ESTROUBLANS 38 BOULEVARD DE L'EUROPE","13127","VITROLLES","PP","0(CS);I(CP)",""
"13","13.211.002","39818543900039","ESPOSITO SOCIETE DE GERANCE DES ETS ESPOSITO ROBERT"," 110 RTE DE LA VALENTINE","13011","MARSEILLE 11","PP","VIII(PP)",""
"13","13.213.003","31965916500025","ETABLISSEMENTS PASDERMADJIAN"," 6 TERRASSE DE CHAUSSEGROS","13013","MARSEILLE 13","PP","",""
"13","13.214.004","30031830000021","LA TRUFFE NOIRE","MIN 720 MARCHE DES ARNAVAUX","13014","MARSEILLE 14EME","PP","",""
"13","13.215.003","89836819600025","MAISON MATTHIEU","ACCES PAR LE 8 RUE AUGUSTIN ROUX 201 RPT IBRAHIM ALI","13015","MARSEILLE 15","PP","VIII(PP)",""
"13","13.216.020","48860330900011","COMPTOIR DES SALAISONS","MIN DE SAUMATY 765 CHEMIN DU LITTORAL","13016","MARSEILLE","PP","0(CS);V(MP)",""
"13","13.216.227","43384831400020","GOUT ET SENS - LA TABLE DE CANA","MOUREPIANE PORT ACT L 509 467 CHE DU LITTORAL","13016","MARSEILLE 16","PP","",""
"14","14.047.031","31980597400049","SAS FRIAL","HAMEAU DE BELLEFONTAINE RTE D AUDRIEU","14400","BAYEUX","PP","0(CS);VIII(FFPP);VIII(PP)",""
"14","14.069.022","54695037900125","CHARAL"," RTE D'ORBEC","14100","BEUVILLERS","PP","",""
"14","14.101.002","89441440800019","OH MY LAB","ACTIVA PARK KOENIG 2 89 RUE ROLAND GARROS","14760","BRETTEVILLE-SUR-ODON","PP","RC(CUISCEN);VIII(PP);X(PP)",""
"14","14.102.001","41160790600020","SARL LES ELEVEURS DU PAYS D AUGE"," IMP IMPASSE DU STADE","14130","LE BREUIL-EN-AUGE","PP","I(CP);V(MP)",""
"14","14.118.005","89898685600018","SABOT FABRIQUE"," 16 RUE DE VILLONS LES BUISSONS","14000","CAEN","PP","",""
"14","14.119.001","89523098500015","LE PHILOU NORMAND"," 11 IMP DU CHATEAU D""EAU","14630","CAGNY","PP","I(CP);V(MP)",""
"14","14.167.318","40311286500023","SALAISON DU VIEUX PRESSOIR","ZAC NORMANDIAL AVENUE DU PAYS DE CAEN","14460","COLOMBELLES","PP","0(CS);V(MP)",""
"14","14.327.002","31560676400050","CAEN DISTRIBUTION"," 1340 RUE LEON FOUCAULT","14200","HEROUVILLE-SAINT-CLAIR","PP","I(CP);VIII(PP);V(MP)",""
"14","14.431.022","32230419700021","WHAT'S COOKING FRANCE","MEZIDON RUE ALFRED ZUCKERMAN","14270","MEZIDON VALLEE D'AUGE","PP","VIII(PP)",""
"14","14.437.012","69382093800035","SOCIETE COOPERATIVE ANONYME ARTISANALE D ACHAT EN COMMUN DES BOUCHERS ET CHARCUTIERS DU CALVADOS","ZAC EOLE 39 BOULEVARD DES NATIONS","14540","SOLIERS","PP","I(CP)",""
"14","14.437.072","50999046100063","DELICECOOK"," 15 RUE JACQUES DAGUERRE","14120","MONDEVILLE","PP","0(CS);VIII(PP)",""
"14","14.452.021","48427652200014","HODIN CHRISTOPHE"," LE HAMEL","14620","MORTEAUX-COULIBOEUF","PP","",""
"14","14.514.023","34383088100029","SAVEUR D'AUGE","PARC D'ACTIVITES LAUNAY ART ANC RTE DE LISIEUX","14130","PONT L'EVEQUE","PP","II(CP);VIII(PP);XII(PP)",""
"14","14.534.031","75048080800013","SARL FERME DE LA VALLEE - FERME DE LA VALLEE"," VAL DE REUX","14130","REUX","PP","II(CP);II(SH)",""
"14","14.629.004","49223610400039","SOCIETE COMMERCIALE DE NORMANDIE","ZONE ARTISANALE 18 LES BLANCHES LANDES","14350","SOULEUVRE EN BOCAGE","PP","0(CS);I(CP)",""
"14","14.630.043","31980597400015","SAS FRIAL"," 6 ROUTE DE CAEN","14400","SAINT-MARTIN-DES-ENTREES","PP","0(CS);VIII(PP)",""
"14","14.712.042","88258731400072","LABEYRIE FINE FOODS FRANCE"," 369 RUE DES ARTISANS","14670","TROARN","PP","VIII(PP)",""
"14","14.752.010","34447746800062","ELIVIA"," RTE D'EPINAY","14310","VILLERS-BOCAGE","PP","I(CP);I(SH);V(MM);V(MP)",""
"14","14.752.020","41208222400038","COOPERL SALAISONS"," 12 BOULEVARD DU 21EME SIECLE","14310","VILLERS-BOCAGE","PP","I(CP)",""
"14","14.762.023","39426356000010","ANDOUILLE ASSELOT","VIRE RUE ALLIERE","14500","VIRE-NORMANDIE","PP","",""
"14","14.762.025","80951395500017","RUAULT THOMAS - LES TRIPES VIROISES"," 1 RUE DES USINES","14500","VIRE-NORMANDIE","PP","",""
"14","14.762.026","42513678500010","AMAND","ZONE INDUSTRIELLE NORD RUE DE LA SORRIERE","14500","VIRE-NORMANDIE","PP","",""
"14","14.762.028","19141421800039","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE VIRE - EXPLOITATION AGRICOLE DE VIRE","LES CHAMPS DE TRACY RUE DE CAEN","14500","VIRE-NORMANDIE","PP","",""
"14","14.762.106","81750325300020","ALLIANCE DES VIANDES DE FRANCE"," RUE D'AUNAY SUR ODON","14500","VIRE-NORMANDIE","PP","I(CP);V(MM);V(MP)",""
"15","15.012.005","44089138000014","SCEA CALDAYROUX"," 18 CHEMIN DE LABOUYGUES","15130","ARPAJON-SUR-CERE","PP","IX(PP);V(MP)",""
"15","15.014.006","19150037000017","LYCEE AGRICOLE GEORGES POMPIDOU - ENIL LYCEE AGRICOLE"," RUE DE SALERS","15000","AURILLAC","PP","I(CP);II(CP);IX(PP);V(MP)",""
"15","15.014.038","40722020100013","SA TEIL"," 101 AVENUE DE CONTHE","15000","AURILLAC","PP","0(CS);I(CP);V(MP)",""
"15","15.014.126","78804163000047","INSTITUT FORMATION PROFESSION PERMANENTE"," 8 RUE AGRICOLE PERDIGUIER","15000","AURILLAC","PP","I(CP);V(MP)",""
"15","15.014.517","33244208600101","MOPALAIT S.A FROMAGERIE MORIN - MOPALAIT"," 9 RUE DU BUIS","15000","AURILLAC","PP","",""
"15","15.028.001","33762042100012","MAISON BENECH"," 4 RUE DE LA REINE MARGOT","15130","CARLAT","PP","I(CP);V(MP)",""
"15","15.030.001","40602018000013","LE CAYROLAIS"," ","15290","CAYROLS","PP","",""
"15","15.030.002","50347326600016","RODES BENOIT"," LAGARRIGUE","15290","CAYROLS","PP","I(CP);V(MP)",""
"15","15.054.003","39163244500022","SOCIETE PALLUT"," CAILLOGUE","15190","CONDAT","PP","I(CP);V(MP)",""
"15","15.090.004","43756424800015","SARL TALON"," ZONE ARTISANALE DES CAMPS","15130","LAFEUILLADE-EN-VEZIE","PP","I(CP);V(MP)",""
"15","15.094.003","88919889100042","BOUCHERIE BRUNHES"," RUE DU 19 MARS 1962","15150","LAROQUEBROU","PP","I(CP);V(MP)",""
"15","15.122.006","53304276800028","GRIFFEUILLE CECILE"," 3 LA VIGUERIE","15600","MAURS","PP","II(SH)",""
"15","15.138.004","51426220300037","SARL RIGAL"," LE BOURG","15300","LA CHAPELLE D'ALAGNON","PP","",""
"15","15.140.002","79236826800027","TERRITOIRE VIANDE","LA PLAINE 16 RTE D AYRENS","15250","NAUCELLES","PP","0(CS);I(CP);V(MP)",""
"15","15.147.001","38973082100011","SALAISONS LABORIE ET FILS"," 5 RUE DU STADE","15290","PARLAN","PP","I(CP)",""
"15","15.152.002","82448960300020","DUTREVIS ALEXANDRA - L'AUVERGNE GOURMANDE"," RUE DU SALZET","15230","PIERREFORT","PP","I(CP);V(MP)",""
"15","15.168.051","52178043700013","MARGERIDE VIANDES VOLAILLES"," PL DE L'EGLISE","15320","RUYNES-EN-MARGERIDE","PP","0(RW);I(CP);V(MP)",""
"15","15.174.012","91071544000012","EARL AL PAIS"," LE MOURIOL","15140","SAINT-BONNET-DE-SALERS","PP","I(CP)",""
"15","15.181.001","42812677500017","GAEC BOUDET"," LD LASCOMBES","15600","SAINT-CONSTANT-FOURNOULES","PP","II(CP);II(SH)",""
