depInsee,dossApproNumConcatLb,etbSiret,etbLb,adrConcat,codePostalNb,comNomSimplifie,aggCatUe,aggActiviteAssocie,aggEspUe
65,65.286.009,32416585100027,ETS CLUZEL,"PAS SOUM DE LANNE ",65100,LOURDES,CS,,
65,65.286.010,77734934100050,SICA PYRENEENNE BETAIL ET VIANDE - SICA PYRENEENNE,"17 PL DU CHAMP COMMUN ",65100,LOURDES,CS,I(CP);VI(PP),
65,65.286.014,,INDUSTRIA RISTORAZIONE COLLETIVA SRL .,,65100,LOURDES,CS,,
65,65.304.001,83966168300012,MANGEONS HAPY,"20 PL DU FOIRAIL ",65000,TARBES,CS,,
65,65.304.002,60165014600157,EURALIS GASTRONOMIE,"ZI DU MARMAJOU ",65700,MAUBOURGUET,CS,II(CP);II(SH);VI(PP);V(MP);XII(PP),
65,65.440.002,88888906000057,ARCADIE VIANDES,"6 CHE DE BASTILLAC ",65000,TARBES,CS,I(CP),
65,65.440.004,77734934100068,SICA PYRENEENNE BETAIL ET VIANDE,ZONE INDUSTRIELLE 6 CHE DE BASTILLAC ZONE INDUSTRIELLE,65000,TARBES,CS,I(CP);VI(PP);V(MM);V(MP),
65,65.440.006,32544568200025,LES FILS D'ESCALIERE,CENTRE DE GROS BD DU PRESIDENT KENNEDY CENTRE DE GROS,65310,LALOUBERE,CS;RW,VI(PP),
65,65.440.009,82482487400013,MARMITE & CIE - TERROIR PYRENEES,"10 AV ARISTIDE BRIAND ",65000,TARBES,CS,I(CP);II(CP);VI(PP);V(MP),
65,65.440.017,39931561300113,METRO FRANCE,"BASTILLAC SUD ",65000,TARBES,CS,,
65,65.440.070,77734934100100,SICA PYRENEENNE BETAIL ET VIANDE,15 BD DU PRESIDENT KENNEDY 15-17,65000,TARBES,CS,I(CP);VI(PP);V(MP),
65,65.471.001,39782174500015,LA FERME VIGNECOISE,"QUA QUARTIER ARRELOTS ",65170,VIGNEC,CS;RW,VI(PP),
66,66.136.007,39931561300394,METRO FRANCE,SAINT CHARLES ZAC,66000,PERPIGNAN,CS;RW,,
66,66.136.010,62420014300052,MAISON PUJOL VERDAGUER ET CIE,BAT K RUE DE MURCIA BAT K,66000,PERPIGNAN,CS,,
66,66.136.442,34281155100023,ROUSSILLON SALAISONS,ZONE POLYGONE NORD RUE ETTORE BUGATTI ZONE POLYGONE NORD,66000,PERPIGNAN,CS,VIII(PP);VI(PP),
66,66.136.691,50261256700037,MAUCOURT C ET C - PROMOCASH,ZAC ST CHARLES RUE DE TURIN,66000,PERPIGNAN,CS,VIII(FFPP),
66,66.136.833,40371344900052,SOBRAQUES DISTRIBUTION S.A.S,"335 AV DE MILAN ",66000,PERPIGNAN,CS;RW,,
66,66.136.868,40371344900060,SOBRAQUES DISTRIBUTION S.A.S,"477 AV DE MILAN ",66000,PERPIGNAN,CS;RW,I(CP),
66,66.189.003,67420040700031,CASANOVAS DISTRIBUTION,PARC ACTIVIES SUD ROUSSILL 12 RUE DE LA CERDAGNE PARC ACTIVIES SUD ROUSSILL,66280,SALEILLES,CS,,
67,67.028.001,48035228500021,PCB CREATION,"1 RUE DE HOLLANDE ",67230,BENFELD,RW,,
67,67.043.021,41025426200059,STEF TRANSPORT STRASBOURG,"RUE DE L ATOME ",67800,BISCHHEIM,CS,,
67,67.055.001,40000085700013,BIOLACTE,"AM ALLACH ",67860,BOOFZHEIM,CS,IX(PP),
67,67.067.005,36780140400073,FM FRANCE,3 RUE DU BRUCH,67170,BRUMATH,CS,,
67,67.067.007,67692023400165,TRANSPORTS RENE MADRIAS,ZONE INDUSTRIELLE RUE DES GRAVIERES ZI,67170,BRUMATH,CS,,
67,67.083.002,45133107800043,GASTRONOMIE SERVICE SAS,"16 RTE DE PHILIPPSBOURG ",67110,DAMBACH,CS,,
67,67.084.002,66850152100037,DAMIEN DE JONG,"RTE D'EBERSHEIM ",67650,DAMBACH-LA-VILLE,CS,I(CP);II(CP);III(CP);IV(CP);IV(GHE);V(MP),
67,67.108.003,31064351500128,XPO SUPPLY CHAIN FROID FRANCE,"7 RUE CLAUDE CHAPPE ",67120,DUPPIGHEIM,CS,,
67,67.108.005,50088667600047,STEF LOGISTIQUE ALSACE - STEF,PARC D'ACTIVITES 2 AV JEAN PRECHEUR PARC D'ACTIVITES,67120,DUPPIGHEIM,CS,,
67,67.108.006,31064351500060,XPO SUPPLY CHAIN FROID FRANCE,ZONE ARTISANALE PARC DE LA BRUCHE 2 RUE CLAUDE CHAPPE Z A PARC DE LA BRUCHE,67120,DUPPIGHEIM,CS,,
67,67.112.006,31064351500169,XPO SUPPLY CHAIN FROID FRANCE,PETITE AVENUE DE PLAINE DE LA BRUCHE 1 RUE DENIS PAPIN PAE DE PLAINE DE LA BRUCHE,67120,DUTTLENHEIM,CS,,
67,67.180.006,53841906000032,MARCEL MULLER,"ALL JOSEPH BUMB ",67500,HAGUENAU,CS,I(CP);VI(PP),
67,67.180.013,38986672400039,SPIESS EUROPE,"2 ALL JOSEPH BUMB ",67500,HAGUENAU,CS,VI(PP),
67,67.205.001,77873117400034,LAITERIE COOPERAT ALSACIENNE ALSACE LAIT,"19 RUE DE L INDUSTRIE ",67720,HOERDT,CS,IX(CC);IX(PP),
67,67.205.007,41981889300036,SCHNEIDER FOOD,"5 RUE DE L ENERGIE ",67720,HOERDT,CS,IX(PP),
67,67.205.013,33459132800011,TRANSPORTS LERAY,ZONE INDUSTRIELLE 5 RUE DE L INDUSTRIE,67720,HOERDT,CS,,
67,67.212.005,31454842100028,LEVY GUY SARL,"2 RUE JOSEPH GRAFF ",67810,HOLTZHEIM,CS,I(CP),
67,67.216.002,56920095900173,TRANSPORTS G GAUTIER - SOCIETE DES TRANSPORTS GAUTIER," Z.A. KIELBELSTUCK ",67230,HUTTENHEIM,CS,,
67,67.218.003,45179158600022,KIRN PRODUCTION,"8 RUE EUGENIE BRAZIER ",67400,ILLKIRCH-GRAFFENSTADEN,CS,I(CP);VIII(PP);VI(PP);V(MP),
67,67.218.004,34143410800161,PRO A PRO DISTRIBUTION NORD - PRO A PRO DISTRIBUTION,"10 RUE DENIS PAPIN ",67400,ILLKIRCH-GRAFFENSTADEN,CS,,
67,67.218.009,43414413500010,ROMAF,"2 RTE DU COR DE CHASSE ",67400,ILLKIRCH-GRAFFENSTADEN,CS,,
67,67.300.003,32480375800014,DISTRIBUTION ILLER,"RUE DE DACHSTEIN ",67120,MOLSHEIM,CS,I(CP);II(CP);VI(PP);V(MP),
67,67.348.002,91642033400127,STOEFFLER,ZONE INDUSTRIELLE BD D EUROPE ZONE INDUSTRIELLE,67210,OBERNAI,CS,I(CP);VI(PP);V(MP),
67,67.348.009,49079916000059,SCHWEITZER,"8 RUE DU THAL ",67210,OBERNAI,CS,I(CP);VI(PP);V(MP),
67,67.389.001,69850061800021,BOUCHERIE CHARCUTERIE TRAITEUR HERRMANN,ZI DU RAMELPLATZ 2 RUE DU CHEMIN DE FER ZI DU RAMELPLATZ,67116,REICHSTETT,CS,I(CP);II(CP);VI(PP);V(MP),
67,67.389.004,50088667600039,STEF LOGISTIQUE ALSACE - STEF,"RUE DES ENTREPOTS ",67116,REICHSTETT,CS,,
67,67.389.011,56850216500018,UNION DES COOPERATEURS D'ALSACE,18 RUE DU PORT DU RHIN,67000,STRASBOURG,CS,,
67,67.411.001,67588022300010,SIFFERT-FRECH-AFFINEURS,"35 RTE DE ROSENWILLER ",67560,ROSHEIM,CS,IX(PP),
67,67.445.001,35015640200033,CHARCUTERIE DU VAL D'ARGENT,RUE DU HAHNENBERG PAEI DU GIESSEN,67750,SCHERWILLER,CS,I(CP);VIII(PP);VI(PP);V(MP);XII(PP),
67,67.447.001,83083348900024,FEYEL & ARTZNER,"RUE JEAN PIERRE CLAUSE ",67300,SCHILTIGHEIM,CS,II(CP);VI(PP);XIV(PP),
67,67.447.005,30486417600157,FEYEL ARTZNER,"RUE JEAN PIERRE CLAUSE ",67300,SCHILTIGHEIM,CS,II(CP);VI(PP);XII(PP),
67,67.482.005,33154277900029,RUNGIEST,"55 RUE DU MARCHE GARE ",67200,STRASBOURG,CS,VIII(FFPP),
67,67.482.011,50088667600062,STEF LOGISTIQUE ALSACE,"6 RUE DE ROCHEFORT ",67100,STRASBOURG,CS,,
67,67.482.018,55204499200154,POMONA,10 RUE DU MARCHE GARE MIN CRONENBOURG,67200,STRASBOURG,CS,VIII(FFPP),
67,67.482.021,55850449400011,SAS GEORGES BRUCK - GEORGES BRUCK LES FOIES GRAS DE STRASBOURG,"7 RUE FRIESE ",67000,STRASBOURG,CS,II(CP);VI(PP);XII(PP),
67,67.482.026,33060584100023,SOPROLUX,55 RUE DU MARCHE GARE CASE NO 41,67200,STRASBOURG,CS,II(CP);VIII(FFPP),
67,67.482.039,40795878400024,FROBEUREST LA CREMIERE,"55 RUE DU MARCHE GARE ",67200,STRASBOURG,CS,,
67,67.482.042,35273941100465,NORMA SARL,ZONE EUROFRET 9 RUE DE ROCHEFORT ZONE EUROFRET,67100,STRASBOURG,CS,,
67,67.482.054,34513051201947,GENEDIS - PROMOCASH,M.I.N. RUE DE L ABATTOIR,67200,STRASBOURG,CS,,
67,67.482.058,43339457400019,MASSE LE MARCHE DES CHEFS,CASE N°38 ET 39 RUE DE L ABATTOIR CASE N°38 ET 39,67200,STRASBOURG,CS,II(CP);VI(PP),
67,67.482.085,40194080400016,COLDIS,"6 RUE DE LA MINOTERIE ",67000,STRASBOURG,CS,,
67,67.482.100,42112045200030,STEF EUROFRISCHFRACHT,"35 RUE DE CALAIS ",67100,STRASBOURG,CS,,
67,67.482.115,43392950200014,DR.OETKER FRANCE SAS,28 30 RUE LA FAYETTE 28,67100,STRASBOURG,RW,,
67,67.529.005,63850041300064,CHARCUTERIE PIERRE SCHMIDT,ZONE ARTISANALE 21 RUE DU RIED ZONE ARTISANALE,67720,WEYERSHEIM,CS,VIII(PP);VI(PP),
67,67.539.002,72850244400025,PALC,RUE DES SAVEURS MITTELHAUSEN,67170,WINGERSHEIM LES QUATRE BANS,RW,,
67,67.551.512,38039366000028,STRASBOURG DISTRIBUTION - PARIS STORE,"2 RUE CHARLES ADOLPHE WURTZ ",67202,WOLFISHEIM,CS;RW,,
68,68.026.003,42514052200011,POISSONNERIE LE CHALUTIER,1 A RUE DU CANAL (1A),68126,BENNWIHR,RW,VIII(FFPP);VIII(PP),
68,68.059.005,34176194800049,STEF TRANSPORT MULHOUSE,ZONE ARTISANALE AV ZONE D'ACTIVITES ZONE ARTISANALE,68520,BURNHAUPT-LE-BAS,CS,,
68,68.066.002,61205051800036,CAPSUGEL FRANCE,"10 RUE TIMKEN ",68000,COLMAR,RW,,
68,68.066.004,91692070500016,SABRECO,"26 RUE D AGEN ",68000,COLMAR,CS,I(CP),
68,68.066.009,41803893100030,C'FRAIS - COLMAR FRAIS DISTRIBUTION,"5 RUE DENIS PAPIN ",68000,COLMAR,RW,I(CP),
68,68.066.341,39931561300709,METRO FRANCE,ZONE INDUSTRIELLE NORD 45 RUE DENIS PAPIN ZONE INDUSTRIELLE NORD,68000,COLMAR,CS,I(CP);VIII(FFPP),
68,68.082.004,33945309400015,TRANSPORTS KESSLER SA,"4 RUE DENIS PAPIN ",68190,ENSISHEIM,CS,,
68,68.166.004,39931561300451,METRO FRANCE,LOTISSEMENT CHAMP DES CERISIERS RUE DE LA GRIOTTE LOT CHAMP DES CERISIERS,68260,KINGERSHEIM,CS,I(CP);VIII(FFPP),
68,68.166.02,31680701500532,SYSCO FRANCE SAS," 4 RUE DU COMMERCE ",68260,KINGERSHEIM,CS,,
68,68.175.004,39966321000017,FROMAGERIE DU PAYS WELSCHE,333 A LA CROIX D ORBEY (333A),68650,LAPOUTROIE,RW,IX(PP),
68,68.278.034,40007274000022,SAPAM MULHOUSE,"2 B RUE ROBERT SCHUMAN ",68170,RIXHEIM,RW,VIII(FFPP),
68,68.294.001,88825086700015,AFFINAGE ET SAVEURS LOCALES,"111 RUE MAURICE BURRUS ",68160,SAINTE-CROIX-AUX-MINES,CS,IX(PP),
68,68.295.001,32091543200035,ETABLISSEMENTS CLAUDE BEULAIGNE SA,ZONE INDUSTRIELLE 12 RUE DES FRERES PEUGEOT ZONE INDUSTRIELLE,68127,SAINTE-CROIX-EN-PLAINE,CS,I(CP),
68,68.295.006,32407945800026,ETABLISSEMENTS PIERRE MICHEL SA,ZONE INDUSTRIELLE 12 RUE DES FRERES PEUGEOT ZI,68127,SAINTE-CROIX-EN-PLAINE,CS,,
68,68.295.008,91652100800026,ETABLISSEMENTS RENE KOCH,"12 RUE DES FRERES PEUGEOT ",68127,SAINTE-CROIX-EN-PLAINE,CS,,
68,68.368.008,40381555800255,L UNIVERS DE L EMBALLAGE - EMBALLAGE ET PACKAGING INDUSTRIEL,ZONE ARTISANALE,68230,WIHR-AU-VAL,RW,,
68,68.376.005,30223692200027,TRIPERIE GOEPPER,"2 RUE DU RIED ",68270,WITTENHEIM,CS,I(CP);VIII(PP);VI(PP),
69,69.027.001,80162791000020,BIOREGION,214-216 214 RUE GENERAL DE GAULLE 214-216,69530,BRIGNAIS,CS,,
69,69.027.011,82898591100027,STEF LOGISTIQUE BRIGNAIS,ZONE INDUSTRIELLE SUD LES RONZIERES CHE DES VIEILLES VIGNES ZONE INDUSTRIELLE SUD LES RONZIERES,69530,BRIGNAIS,CS,,
69,69.027.016,37770234500028,SALAISONS DU DOMAINE,"1 RES DOMAINE DE LA COTE ",69530,BRIGNAIS,CS,,
69,69.027.060,41983279500019,ARDAB RHONE LOIRE,MR GUY COLLET 234 RUE GENERAL DE GAULLE,69530,BRIGNAIS,CS,,
69,69.027.063,44851238400083,SODELY,ZONE INDUSTRIELLE NORD PARC D ACTIVITE RTE D IRIGNY ZONE INDUSTRIELLE NORD PARC D'ACTIVITE,69530,BRIGNAIS,CS,I(CP);IV(CP);VI(PP);V(MM);V(MP),
69,69.027.066,41025474200043,STEF TRANSPORT LYON,ZI NORD LES AIGAIS 28 RTE D IRIGNY,69530,BRIGNAIS,CS,,
69,69.027.067,82898591100035,STEF LOGISTIQUE BRIGNAIS,ZONE INDUSTRIELLE NORD LES AIGAIS 28 RTE D IRIGNY ZI NORD LES AIGAIS,69530,BRIGNAIS,CS,,
69,69.091.005,88051521800027,STG GIVORS,RUE DE LA DEMOCRATIE ZI VALLEE DU GIER,69700,GIVORS,CS,,
69,69.091.018,34248994500036,STEF LOGISTIQUE GIVORS,ZAC DE LA VAL DU GIER RUE DE LA DEMOCRATIE ZAC DE LA VALLEE DU GIER,69700,GIVORS,CS,,
69,69.091.127,81280527300016,GAUTHEY VIANDES,CENTRE COMMERCIAL DU GIER ALLEE 3 RUE DU COMMERCE CENTRE COMMERCIAL DU GIER - ALLEE 3,69700,GIVORS,CS,I(CP);II(CP),
69,69.096.004,38312387400075,EASYDIS,GD BOUTRAS R.N. 86,69520,GRIGNY,CS,,
69,69.112.020,40771538200021,EUROCALI,ZONE ARTISANALE DU CHARPENAY RUE DU CHARPENAY ZA DU CHARPENAY,69210,LENTILLY,CS,XIII(PP),
69,69.115.006,50199379400020,CASH CALADE - PROMOCASH AVEC VOUS,"89 RUE DE L ECOSSAIS ",69400,LIMAS,CS,,
69,69.116.002,39931561300493,METRO FRANCE,ZAC DU SANS SOUCI CHE DE LA BRUYERE ZAC DU SANS SOUCI,69760,LIMONEST,CS,I(CP);VIII(FFPP),
69,69.116.031,32314089700030,MASSE  LYON,GVIO PARC LIMONEST BAT 1 1 RUE DES VERGERS GVIO PARC LIMONEST BAT 1,69760,LIMONEST,CS,II(CP),
69,69.117.001,41461418000019,ENTREPOTS FRIGORIFIQUES DES MONTS D'OR,ZONE INDUSTRIELLE DE BRAILLE 17 RTE DE LIMONEST Z.I. DE BRAILLE,69380,LISSIEU,CS,,
69,69.121.004,44830496400019,VALLET,"73 CHE DE LA ROUE ",69380,LOZANNE,CS,,
69,69.121.016,31104319400662,HERTA,ZAC DES PRES SECS 60 RUE LOUIS ARNAL ZAC DES PRES SECS,69380,LOZANNE,CS,,
69,69.136.002,95851369900032,BOYAUDERIE PANIER,ZAC DU BACONNET ALL DES ERABLES ZAC DU BACONNET,69700,MONTAGNY,CS,XIII(PP),
69,69.136.003,95750753600069,LUSTUCRU FRAIS,"ZAC DU BACONNET ",69700,MONTAGNY,CS,,
69,69.141.003,34918729400013,PACKINGEL,30 RUE FREDERIC MONIN PARC D'ACTIVITES LES PLATIERES,69440,MORNANT,RW,VIII(FFPP);VI(PP),
69,69.142.002,31920149700017,RIMAGLACE,"36 IMP JEAN JACQUES ROUSSEAU ",69350,LA MULATIERE,CS,,
69,69.188.001,32982265400011,SA LES PRODUITS DU VAL SOANNAN,"LE BOURG ",69170,SAINT-CLEMENT-SUR-VALSONNE,CS,VI(PP),
69,69.190.001,32079729300034,SAS DUCREUX,ZA CLAPELOUP MARCY L'ETOILE,69280,SAINTE-CONSORCE,CS,,
69,69.204.001,41857486900180,LOGISTIQUE INTERNATIONALE ALIMENTAIRE SAS,"81 CHE DE LA MOUCHE ",69230,SAINT-GENIS-LAVAL,CS,,
69,69.204.008,41025474200027,STEF TRANSPORT LYON - STEF,"81 CHE DE LA MOUCHE ",69230,SAINT-GENIS-LAVAL,CS,,
69,69.204.057,95851145300036,COOP ACHATS PRODUITS ALIMENT,"64 RUE DES SOURCES ",69230,SAINT-GENIS-LAVAL,CS,,
69,69.204.082,41173646500070,TRADIRHONE,"LIEUDIT ""LA MOUCHE"" CHE DES SOURCES LIEUDIT ""LA MOUCHE""",69230,SAINT-GENIS-LAVAL,CS,,
69,69.211.001,40342550700015,CHARCUTERIE BOBOSSE,"AMO RGES ",69220,BELLEVILLE EN BEAUJOLAIS,CS,VI(PP),
69,69.234.010,42327884500015,LES VIANDES LIMOUSINES,"LA POSTE ",69490,SAINT-ROMAIN-DE-POPEY,CS,I(CP),
69,69.243.032,38774449300041,AGIS,ZI RTE DU BARRAGE ZI,69170,TARARE,CS,,
69,69.256.004,39931561300238,METRO FRANCE,ZONE INDUSTRIELLE LES RUBINES 2 AV CHARLES DE GAULLE ZI LES RUBINES,69120,VAULX-EN-VELIN,CS,I(CP);VIII(FFPP),
69,69.259.012,34417066700028,BLANCHIN,ZAC DE L ARSENAL 34 RUE ANDRE SENTUC ZAC DE L'ARSENAL,69200,VENISSIEUX,CS,,
69,69.259.249,43144527900018,DISTRIBUTION ALIMENTAIRE DE VENISSIEUX - PARIS STORE,8 A 16 8 BD IRENE JOLIOT CURIE 8 A 16,69200,VENISSIEUX,CS,,
69,69.259.255,41028444200051,STEF LOGISTIQUE VENISSIEUX - STEF,ZAC DE L'ARSENAL RUE ANDRE SENTUC ZAC DE L'ARSENAL,69200,VENISSIEUX,CS,,
69,69.264.464,53504286500019,LES GLACIERES DU VAL DE SAONE,"300 RUE BENOIT MULSANT ",69400,VILLEFRANCHE-SUR-SAONE,CS,VIII(FFPP);VIII(PP),
69,69.270.002,34248994500135,STEF LOGISTIQUE GIVORS,400 590 ZI LE CHAPOTIN NORD 400 RUE ANDRE AMPERE 400-590-ZI LE CHAPOTIN NORD,69970,CHAPONNAY,CS,,
69,69.270.008,32151400200146,MARTIN-BROWER FRANCE SAS,LE CHAPOTIN,69970,CHAPONNAY,CS,,
69,69.270.023,38500623400137,PRO A PRO DISTRIBUTION SUD - PRO A PRO DISTRIBUTION,PARC D AFFAIRES DE LA VALLEE DE L OZON 275 RUE ANDRE AMPERE PARC D'AFFAIRES VALLEE L'OZON,69970,CHAPONNAY,CS,,
69,69.270.030,67203997101910,DANONE PRODUITS FRAIS FRANCE,ZAC DU CHAPOTIN RUE LOUISE LABE ZAC DU CHAPOTIN,69970,CHAPONNAY,CS,,
69,69.271.006,81217556000042,RELAIS D'OR - RELAIS D'OR VALLEE DU RHONE,1 RUE NICEPHORE NIEPCE ZONE INDUSTRIELLE DE CHASSIEUR,69680,CHASSIEU,CS,,
69,69.271.008,40407363700013,COMPTOIR FRANCE EUROPE DE DISTRIBUTION,"4 RUE DU PROF DARGENT ",69680,CHASSIEU,CS,,
69,69.271.174,50236863200027,JMG AQUA - FISHIMPORT,PARC D ACTIVITES ALBATROS 2 RUE AUGUSTIN FRESNEL PARC D ACTIVITES ALBATROS,69680,CHASSIEU,CS,VIII(PP);XI(PP),
69,69.272.001,95750753600101,LUSTUCRU FRAIS,ZONE D ACTIVITE COMMERCIALE - BAT B CHARVAS ZONE D ACTIVITE COMMERCIALE - BAT B,69360,COMMUNAY,CS,,
69,69.272.004,39063027500027,GROUPEMENT LOGISTIQUE DU FROID - STG LYON SUD,ZA DU VAL DE CHARVAS CHARVAS ZA DU VAL DE CHARVAS,69360,COMMUNAY,CS,,
69,69.273.003,48974556200020,SOBEVAL RHONE,8/10 8 AV DE MONTMARTIN,69960,CORBAS,CS,I(CP),
69,69.273.010,80860850900028,L'ATELIER DU FROMAGE,75 RUE MARCEL MERIEUX CS 39014,69960,CORBAS,CS,IX(PP),
69,69.273.012,32237493500086,STEF TRANSPORT LYON EST,"14 RUE MARCEL MERIEUX ",69960,CORBAS,CS,,
69,69.273.013,50087708900028,STEF LOGISTIQUE RHONE - ALPES - STEF,ZONE INDUSTRIELLE DE CORBAS MONTMARTIN 14 RUE MARCEL MERIEUX ZI DE CORBAS MONTMARTIN,69960,CORBAS,CS,,
69,69.273.019,89323678600016,SK DISTRIBUTION,"21 AV DE MONTMARTIN ",69960,CORBAS,CS,I(CP),
69,69.273.021,31680701500938,SYSCO FRANCE SAS,ZI AGRO ALIMENTAIRE DE CORBAS 20 AV DE MONTMARTIN ZI AGRO ALIMENTAIRE DE CORBAS,69960,CORBAS,CS,,
69,69.273.033,96950270700025,COOPERATIVE DE LA BOUCHERIE LYONNAISE,Z.I. DE MONTMARTIN 5 RUE DU MONT BLANC Z.I. DE MONTMARTIN,69960,CORBAS,CS,,
69,69.273.036,31680701500581,SYSCO FRANCE SAS," AV DE MONTMARTIN 16 18",69960,CORBAS,CS,,
69,69.273.047,31563143200046,FRANCE VIANDES,BP 399 30 AV DU 24 AOUT 1944 BP 399,69960,CORBAS,CS,,
69,69.273.051,41365427800014,MARCHE DES VIANDES DE LYON,Z.I. CORBAS MONTMARTIN 4 RUE DU MONT BLANC Z.I. CORBAS MONTMARTIN,69960,CORBAS,CS,,
69,69.273.104,34450958300052,FRIGO TRANSPORTS 69,ZAC DES CORBEGES RUE DE LA VANOISE,69960,CORBAS,CS,,
69,69.273.112,41391286600030,GFM PRODUCTION,"17 RUE MARCEL MERIEUX ",69960,CORBAS,CS,VIII(FFPP),
69,69.273.115,44062776800052,MONDEXPORT,"RUE DU CARREAU ",69960,CORBAS,CS,,
69,69.273.127,96950864700050,MOREL ET COMPAGNIE,CASES 16-17-18 - BATD1 MARCHE GARE 17 AV DE L INDUSTRIE CASES 16-17-18 - BATD1 MARCHE GARE,69960,CORBAS,CS,,
69,69.273.131,33812669100090,CLEDOR PRIMEURS SERVICES,"71 RUE MARCEL MERIEUX ",69960,CORBAS,CS,,
69,69.273.152,40400979700055,BLANC ROSSET LYON,ZAC CORBAS MONTMARTIN 5 RUE DU MONT BLANC ZAC CORBAS MONTMARTIN,69960,CORBAS,CS,,
69,69.273.157,34450958300052,FRIGO TRANSPORTS 69,ZAC DES CORBEGES RUE DE LA VANOISE,69960,CORBAS,CS,,
69,69.273.159,79585015500784,BIGARD DISTRIBUTION,"11 AV DE MONTMARTIN ",69960,CORBAS,CS,I(CP),
69,69.273.160,53112426100029,TRANSPORTS DU VIVARAIS LYON - VIVARAIS LYON,"ZONE D'ACTIVITE DE CORBAS 26 AV DU 24 AOUT 1944 ",69960,CORBAS,CS,,
69,69.275.020,34251881800022,MARIN MIGUEL,ZI OUEST 37 AV DES BRUYERES,69150,DECINES-CHARPIEU,CS,,
69,69.276.008,95752175000100,BROC SERVICE FRAIS,ZI DES ISLES RUE LOUISE MICHEL ZI DES ISLES,69320,FEYZIN,CS,IX(PP),
69,69.278.005,33789393700041,DISPRODAL,ZONE INDUSTRIELLE LYON NORD 135 RUE DE LA CHAMPAGNE ZONE INDUSTRIELLE LYON NORD,69730,GENAY,CS,,
69,69.278.006,75125645400065,AGROM TRANSPORT,"ZONE INDUSTRIELLE LYON NORD 250 IMP JACQUARD ",69730,GENAY,CS,,
69,69.279.018,50450769000031,PERRENOT JONAGE,ZAC DES GAULNES 2 BD MARCEL DASSAULT,69330,JONAGE,CS,,
69,69.279.019,33754393800035,ENTREPOTS GODFROY,ZAC DES GAULNES 890 AV HENRI SCHNEIDER ZAC DES GAULNES,69330,JONAGE,CS,,
69,69.282.017,83223540200191,AUCHAN RETAIL LOGISTIQUE,"16 RUE JEAN JAURES ",69330,MEYZIEU,CS,IX(PP),
69,69.283.001,83381286000025,STEF LOGISTIQUE MIONS,"LIEUDIT ""LES TACHES"" 2 AV JOSEPH MARIE JACQUARD LIEUDIT ""LES TACHES""",69780,MIONS,CS,,
69,69.283.027,32426535400039,JOSEPH DE LYON,"RUE D ESPAGNE ",69780,MIONS,CS,VI(PP),
69,69.283.048,55204499202242,POMONA - POMONA TERREAZUR,ZONE ARTISANALE LA PASSELIERE RUE JACQUES DE VAUCANSON ZA LA PASSELIERE,69780,MIONS,CS,VIII(FFPP),
69,69.286.016,45244191800078,EURL MARIANO AUX CAVES DU PORTUGAL 33,"807 RUE DES MERCIERES ",69140,RILLIEUX-LA-PAPE,CS,,
69,69.289.006,33358346600623,KUEHNE+NAGEL,CHEMIN COMMUNAL N 4 ZONE INDUSTRIELLE LA PLAINE D AIGUES,69780,SAINT-PIERRE-DE-CHANDIEU,CS,,
69,69.290.017,38522174200021,DISTRAM,"4 B RUE DE PROVENCE ",69800,SAINT-PRIEST,CS,,
69,69.290.096,55204499201921,POMONA - POMONA PASSIONFROID,ZAC DU CHAMP DOLIN 29 AV URBAIN LE VERRIER ZAC DU CHAMP DOLIN,69800,SAINT-PRIEST,CS,,
69,69.290.105,32240926900030,ETABLISSEMENTS MARGAIN MAREE,"21 RUE ARISTIDE BRIAND ",69800,SAINT-PRIEST,CS,VIII(FFPP),
69,69.290.177,32585796900050,JALLON SAS,ZONE D'ACTIVITE COMMERCIALE DE LA FOUI 685 RUE NICEPHORE NIEPCE ZONE D'ACTIVITE COMMERCIALE DE LA FOUI,69800,SAINT-PRIEST,CS,,
69,69.290.187,55200423600287,PATISFRANCE - PURATOS,"11 RUE DE LOMBARDIE ",69800,SAINT-PRIEST,CS,,
69,69.291.002,67368009600033,LA RESERVE DES SAVEURS,ZONE INDUSTRIELLE LE BAS DU PONTET ZONE INDUSTRIELLE,69360,SAINT-SYMPHORIEN-D'OZON,CS,,
69,69.298.003,81540238300021,STEF TRANSPORT SEAFOOD LYON,PARC ACTIVITES LE LOGIS NEUF PARC ACTIVITES,69780,TOUSSIEU,CS,,
69,69.298.004,43462295700026,STEF LOGISTIQUE TOUSSIEU,PARC D ACTIVITES LE LOGIS NEUF PARC D ACTIVITES,69780,TOUSSIEU,CS,,
69,69.298.005,38440682300235,MERICQ,"59 CHE NEUF ",69780,TOUSSIEU,CS,VIII(PP),
69,69.382.082,95750159600028,ETABLISSEMENTS JANIER,"27 RUE SEGUIN ",69002,LYON 2E  ARRONDISSEMENT,CS,IX(PP),
69,69.382.090,95752796300020,ETABLISSEMENTS DRICOURT,VILLAGE ARTISANAL PERRACHE 30 RUE SEGUIN VILLAGE ARTISANAL PERRACHE,69002,LYON 2E  ARRONDISSEMENT,CS,,
69,69.382.092,38977229400010,MAISON LANDRIER - LES MEILLEURS COMESTIBLES,"24 CRS SUCHET ",69002,LYON 2E  ARRONDISSEMENT,CS,,
69,69.382.093,30360194200038,ETABLISSEMENTS PIOLLAT FILS,"25 RUE CASIMIR PERIER ",69002,LYON 2E  ARRONDISSEMENT,CS,,
