code,nom,marque,produit,espece,bras,ns,grade,sel,proteines,regle
2431628045063,Filets poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,2.0,b,1.42,24.0,decoupe_crue
2431628045209,Filets poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045261,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045391,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045469,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628045520,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045599,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045650,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628045728,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045797,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628045858,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045926,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628045988,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046114,Filets de Poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046244,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046381,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628046442,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046510,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046572,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628046701,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628046770,,,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628046978,Filets de poulet rotis,LE GAULOIS,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047036,Filets de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047104,Le Gaulois,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047234,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047364,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047494,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047562,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628047623,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628047951,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628048347,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628048484,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628048613,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628048675,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628048873,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628049337,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628049399,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628049528,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628049726,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628049856,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628049986,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628050050,Filets de Poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628050128,Filets de Poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628051101,Filets de poulet ROTi,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628052085,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,-1.0,a,1.2,23.0,decoupe_crue
2431628052542,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628052610,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628054447,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.2,23.0,decoupe_crue
2431628056083,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2431628057530,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628059893,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431628071895,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2431638001257,Escalope l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.11,23.0,decoupe_crue
2431638014042,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638014509,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638014639,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638015353,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638016336,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638016404,Escalopes,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638016732,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638016923,Escalope de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638017050,l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638017197,Escalope de dinde,Le gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638017586,Escalope de dinde : l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638017913,L'extra tendre escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638018101,Escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638018248,Escalope de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638018835,Escalope de dinde extra-tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638018965,Escaloppes de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638019290,2 escalopes dinde marinées extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638019481,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638019559,2 escalopes extra tendre marinées,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638019610,Escalope de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638019740,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638019948,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638020012,Dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638020074,L’extra tendre - Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638020142,2 escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638020203,Escalope extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638020739,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638020869,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638021064,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638021521,Escalope extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638021842,2 escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638021910,Extra tendre dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022115,Escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022177,L’extra tendre Dinde,Le gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022375,ESCALOPE DE DINDE,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022566,Escalopes de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022702,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022894,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638022962,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638023228,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023297,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023358,Escalope de dinde,Le gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023426,Escalope de Dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.11,23.0,decoupe_crue
2431638023488,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023617,2 escalopes extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023686,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1000000238419,23.0,decoupe_crue
2431638023754,L extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023884,Escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638023945,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024140,2 Escalopes de dinde marinées,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024348,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024478,Escalope de dinde Gaulois Extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024539,L'extra tendre Escalope de dince,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024607,Escalope Extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024867,L'extra tendre escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,0.0,a,1.3,23.0,decoupe_crue
2431638024935,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638024997,Escalope de Dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025253,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025390,Escalope de dinde extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025451,Escalope de Dinde l'extra Tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025529,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025581,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025710,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025789,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638025987,Escalope de dinde  extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026045,escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026113,L extra tendre  escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,0.0,a,1.3,23.0,decoupe_crue
2431638026175,2 escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026441,Escalope de Dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026502,Escalopes extra tendres marinées,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026632,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026762,L'extra tendre Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638026892,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638027165,Escalopes de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638027226,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638027295,Escalopes extra tendre marinees,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638027882,Escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028148,Escalope de dinde - Extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028216,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028278,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028407,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028674,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028865,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028933,Escalopes de dinde marinées,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638028995,Escalope l'Extra Tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638029398,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638029657,Escalaope de Dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638029916,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638030318,Extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638030448,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638030509,L'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638030967,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638031629,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638031681,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638031957,L'extra tendre escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638032671,Escalope de dînde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638032732,"Escalope de dinde, l'Extra Tendre",Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638033265,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638033852,Extra tendre - Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638034118,Escalope de dinde l'extra tendre,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638034507,Extra tendre escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638036471,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638036860,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,0.0,a,1.1,23.0,decoupe_crue
2431638037133,L'extra tendre escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638037720,Escalopes,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638038116,Escalopes de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638038642,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638039823,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2431638043103,Escalope de dinde,Le Gaulois,blanc_de_poulet,dinde,temoin,-1.0,a,1.1,23.0,decoupe_crue
2761247037300,Blanc de dinde,,blanc_de_poulet,dinde,temoin,3.0,c,1.7000000476837,22.0,decoupe_crue
2846079026170,Aiguillettes de Poulet,Volaé,blanc_de_poulet,poulet,temoin,2.0,b,1.61,21.3,decoupe_crue
2846079032997,Escalopes de dinde tomate & basilic,Volaé,blanc_de_poulet,dinde,temoin,-1.0,a,1.2,23.0,decoupe_crue
2846079034908,Aiguillettes de poulet au curry,Volaé,blanc_de_poulet,poulet,temoin,2.0,b,1.6100000143051,21.299999237061,decoupe_crue
2846123015686,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123016201,Filets de poulet roti,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123019356,2 filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123019813,2 filets de poulet rotis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123020536,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123020666,Filet de poulet rôti,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123020734,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,1.0,b,1.2599999904633,22.299999237061,decoupe_crue
2846123021380,2 Filet de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.23,22.3,decoupe_crue
2846123022240,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123022301,Filet de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123023353,2 filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123023759,2 filets de poulets rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2846123024800,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,1.0,b,1.3,23.0,decoupe_crue
2846123025982,Filet de poulet rôti,,blanc_de_poulet,poulet,temoin,1.0,b,1.26,22.3,decoupe_crue
2850227073602,Filet de poulet Paprika,Réghalal,blanc_de_poulet,poulet,halal,3.0,c,1.9,21.0,decoupe_crue
2896021008730,Blanc de Dinde Fumé,Fleury Michon,blanc_de_poulet,dinde,temoin,2.0,b,1.7,22.0,decoupe_crue
2917253002300,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,12.0,d,1.4,24.0,decoupe_crue
2917253002409,Filet de poulet Rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253002553,Filet de poulet Roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.4,24.0,decoupe_crue
2917253002683,Filet de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2917253002713,Filets de poulet roti,,blanc_de_poulet,poulet,temoin,2.0,b,1.4,24.0,decoupe_crue
2917253002720,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253002782,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253002867,Filets de Poulet Rôti,,blanc_de_poulet,poulet,temoin,1.0,b,1.3999999761581,24.0,decoupe_crue
2917253002881,Filet de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253002898,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253002959,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.3999999761581,24.0,decoupe_crue
2917253003000,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253003086,Filets de poulet rôti,,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917253003109,Filets de poulet rôti,Le Gaulois,blanc_de_poulet,poulet,temoin,0.0,a,1.1,24.0,decoupe_crue
2917253003604,Filets de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917436012102,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917436012560,Filets de poulet rôtis,,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917436013888,Filets de poulet rotis,,blanc_de_poulet,poulet,temoin,3.0,c,1.4,24.0,decoupe_crue
2917436013925,Filet avec peau de poulet roti,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917436014861,Filets de poulets,,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2917436015141,Filets avec peau de poulet,Le Gaulois,blanc_de_poulet,poulet,temoin,1.0,b,1.4,24.0,decoupe_crue
2988790014187,Filets de poulets cuits grilles,,blanc_de_poulet,poulet,temoin,2.0,b,1.6000000238419,20.0,decoupe_crue
29888061,"Emincé de Poulet, Façon Gyros","Lidl, L’étal du volailler",blanc_de_poulet,poulet,temoin,1.0,b,1.55,18.0,decoupe_crue
3263856754412,Aiguillettes de Poulet Mariné Nature,Leader Price,blanc_de_poulet,poulet,temoin,-1.0,a,1.2,19.9,decoupe_crue
3263856877210,Aiguillettes de poulet marinées au basilic,L'Offre du Volailler,blanc_de_poulet,poulet,temoin,-1.0,a,1.2,21.0,decoupe_crue
3263856894118,Escalopes de Dinde à la Provençale,Leader Price,blanc_de_poulet,dinde,temoin,-1.0,a,1.2,19.7,decoupe_crue
3263858608416,Blanc de dinde,Leader Price,blanc_de_poulet,dinde,temoin,3.0,c,1.8,21.0,decoupe_crue
3266089784614,Crousty Chicken,,blanc_de_poulet,poulet,temoin,0.0,a,1.1,18.0,decoupe_crue
3266110501562,Blanc de dinde,,blanc_de_poulet,dinde,temoin,3.0,c,1.9,21.0,decoupe_crue
3302740021244,Aiguillettes de Poulet Rôti,Fleury Michon,blanc_de_poulet,poulet,temoin,1.0,b,1.5,24.0,decoupe_crue
3302740026676,Aiguillettes de poulet roti,Fleury Michon,blanc_de_poulet,poulet,temoin,0.0,a,1.3,24.0,decoupe_crue
3302740029424,Aiguillettes de poulet rôti,Fleury Michon,blanc_de_poulet,poulet,temoin,0.0,a,1.3,24.0,decoupe_crue
